ParentPath,FileName,FileSize
.,$Recycle.Bin,
.,inetpub,
.,PerfLogs,
.,Program Files,
.,Program Files (x86),
.,ProgramData,
.,Users,
.,Windows,
.,bootmgr,384322
.,BOOTNXT,1
.\inetpub,custerr,
.\inetpub,history,
.\inetpub,logs,
.\inetpub,temp,
.\inetpub,wwwroot,
.\inetpub\custerr,en-US,
.\Windows\WinSxS\amd64_microsoft-windows-a..esslockapp.appxmain_31bf3856ad364e35_10.0.14393.693_none_718e682fc2e54037,AssignedAccessLockApp.exe,337248
.\Windows\WinSxS\amd64_microsoft-windows-a..esslockapp.appxmain_31bf3856ad364e35_10.0.14393.693_none_718e682fc2e54037,AssignedAccessLockApp.winmd,5632
.\Windows\WinSxS\amd64_microsoft-windows-a..esslockapp.appxmain_31bf3856ad364e35_10.0.14393.693_none_718e682fc2e54037,iotassignedaccesslockframework.winmd,2560
.\Windows\WinSxS\amd64_microsoft-windows-a..esslockapp.appxmain_31bf3856ad364e35_10.0.14393.693_none_718e682fc2e54037,Logo.scale-100.png,553
.\Windows\WinSxS\amd64_microsoft-windows-a..esslockapp.appxmain_31bf3856ad364e35_10.0.14393.693_none_718e682fc2e54037,MainPage.xbf,1284
.\Windows\WinSxS\amd64_microsoft-windows-a..esslockapp.appxmain_31bf3856ad364e35_10.0.14393.693_none_718e682fc2e54037,resources.pri,3800
.\Windows\WinSxS\amd64_microsoft-windows-a..esslockapp.appxmain_31bf3856ad364e35_10.0.14393.693_none_718e682fc2e54037,SmallLogo.scale-100.png,199
.\Windows\WinSxS\amd64_microsoft-windows-a..esslockapp.appxmain_31bf3856ad364e35_10.0.14393.693_none_718e682fc2e54037,SplashScreen.scale-100.png,1564
.\Windows\WinSxS\amd64_microsoft-windows-a..esslockapp.appxmain_31bf3856ad364e35_10.0.14393.693_none_718e682fc2e54037,StoreLogo.scale-100.png,233
.\Windows\WinSxS\amd64_microsoft-windows-a..eview-adm.resources_31bf3856ad364e35_10.0.14393.0_en-us_38d6acb91b7fbc02,AllowBuildPreview.adml,1308
.\Windows\WinSxS\amd64_microsoft-windows-a..evservice.resources_31bf3856ad364e35_10.0.14393.0_en-us_6efc726af339e3cc,AgentService.exe.mui,3072
.\Windows\WinSxS\amd64_microsoft-windows-a..evservice.resources_31bf3856ad364e35_10.0.14393.0_en-us_6efc726af339e3cc,Microsoft.Uev.AgentDriverEvents.dll.mui,5120
.\Windows\WinSxS\amd64_microsoft-windows-a..evservice.resources_31bf3856ad364e35_10.0.14393.0_en-us_6efc726af339e3cc,UevAgentDriver.sys.mui,3072
.\Windows\WinSxS\amd64_microsoft-windows-a..face-winnt-provider_31bf3856ad364e35_10.0.14393.0_none_681704bb7d6f1fd5,adsnt.dll,338944
.\Windows\WinSxS\amd64_microsoft-windows-a..figurator.resources_31bf3856ad364e35_10.0.14393.0_en-us_ee42780e7bdcc4a8,chkntfs.exe.mui,2560
.\Windows\WinSxS\amd64_microsoft-windows-a..gement-uevtemplates_31bf3856ad364e35_10.0.14393.0_none_84ea133fecd87835,DesktopSettings2013.xml,18289
.\Windows\WinSxS\amd64_microsoft-windows-a..gement-uevtemplates_31bf3856ad364e35_10.0.14393.0_none_84ea133fecd87835,EaseOfAccessSettings2013.xml,5949
.\Windows\WinSxS\amd64_microsoft-windows-a..gement-uevtemplates_31bf3856ad364e35_10.0.14393.0_none_84ea133fecd87835,MicrosoftInternetExplorer2013.xml,2530
.\Windows\WinSxS\amd64_microsoft-windows-a..gement-uevtemplates_31bf3856ad364e35_10.0.14393.0_none_84ea133fecd87835,MicrosoftInternetExplorer2013Backup.xml,1958
.\Windows\WinSxS\amd64_microsoft-windows-a..gement-uevtemplates_31bf3856ad364e35_10.0.14393.0_none_84ea133fecd87835,MicrosoftLync2010.xml,3968
.\Windows\WinSxS\amd64_microsoft-windows-a..gement-uevtemplates_31bf3856ad364e35_10.0.14393.0_none_84ea133fecd87835,MicrosoftLync2013Win32.xml,2865
.\Windows\WinSxS\amd64_microsoft-windows-a..gement-uevtemplates_31bf3856ad364e35_10.0.14393.0_none_84ea133fecd87835,MicrosoftLync2013Win64.xml,2865
.\Windows\WinSxS\amd64_microsoft-windows-a..gement-uevtemplates_31bf3856ad364e35_10.0.14393.0_none_84ea133fecd87835,MicrosoftNotepad.xml,957
.\Windows\WinSxS\amd64_microsoft-windows-a..gement-uevtemplates_31bf3856ad364e35_10.0.14393.0_none_84ea133fecd87835,MicrosoftOffice2010Win32.xml,72785
.\Windows\WinSxS\amd64_microsoft-windows-a..gement-uevtemplates_31bf3856ad364e35_10.0.14393.0_none_84ea133fecd87835,MicrosoftOffice2010Win64.xml,72785
.\Windows\WinSxS\amd64_microsoft-windows-a..gement-uevtemplates_31bf3856ad364e35_10.0.14393.0_none_84ea133fecd87835,MicrosoftOffice2013BackupWin32.xml,13160
.\Windows\WinSxS\amd64_microsoft-windows-a..gement-uevtemplates_31bf3856ad364e35_10.0.14393.0_none_84ea133fecd87835,MicrosoftOffice2013BackupWin64.xml,13160
.\Windows\WinSxS\amd64_microsoft-windows-a..gement-uevtemplates_31bf3856ad364e35_10.0.14393.0_none_84ea133fecd87835,MicrosoftOffice2013Office365Win32.xml,10596
.\Windows\WinSxS\amd64_microsoft-windows-a..gement-uevtemplates_31bf3856ad364e35_10.0.14393.0_none_84ea133fecd87835,MicrosoftOffice2013Office365Win64.xml,10596
.\Windows\WinSxS\amd64_microsoft-windows-a..gement-uevtemplates_31bf3856ad364e35_10.0.14393.0_none_84ea133fecd87835,MicrosoftOffice2013Win32.xml,68369
.\Windows\WinSxS\amd64_microsoft-windows-a..gement-uevtemplates_31bf3856ad364e35_10.0.14393.0_none_84ea133fecd87835,MicrosoftOffice2013Win64.xml,68369
.\Windows\WinSxS\amd64_microsoft-windows-a..gement-uevtemplates_31bf3856ad364e35_10.0.14393.0_none_84ea133fecd87835,MicrosoftOffice2016BackupWin32.xml,13160
.\Windows\WinSxS\amd64_microsoft-windows-a..gement-uevtemplates_31bf3856ad364e35_10.0.14393.0_none_84ea133fecd87835,MicrosoftOffice2016BackupWin64.xml,13160
.\Windows\WinSxS\amd64_microsoft-windows-a..gement-uevtemplates_31bf3856ad364e35_10.0.14393.0_none_84ea133fecd87835,MicrosoftOffice2016Win32.xml,65862
.\Windows\WinSxS\amd64_microsoft-windows-a..gement-uevtemplates_31bf3856ad364e35_10.0.14393.0_none_84ea133fecd87835,MicrosoftOffice2016Win64.xml,65865
.\Windows\WinSxS\amd64_microsoft-windows-a..gement-uevtemplates_31bf3856ad364e35_10.0.14393.0_none_84ea133fecd87835,MicrosoftOutlook2013CAWin32.xml,1285
.\Windows\WinSxS\amd64_microsoft-windows-a..gement-uevtemplates_31bf3856ad364e35_10.0.14393.0_none_84ea133fecd87835,MicrosoftOutlook2013CAWin64.xml,1285
.\Windows\WinSxS\amd64_microsoft-windows-a..gement-uevtemplates_31bf3856ad364e35_10.0.14393.0_none_84ea133fecd87835,MicrosoftOutlook2016CAWin32.xml,1288
.\Windows\WinSxS\amd64_microsoft-windows-a..gement-uevtemplates_31bf3856ad364e35_10.0.14393.0_none_84ea133fecd87835,MicrosoftOutlook2016CAWin64.xml,1288
.\Windows\WinSxS\amd64_microsoft-windows-a..gement-uevtemplates_31bf3856ad364e35_10.0.14393.0_none_84ea133fecd87835,MicrosoftSkypeForBusiness2016Win32.xml,2891
.\Windows\WinSxS\amd64_microsoft-windows-a..gement-uevtemplates_31bf3856ad364e35_10.0.14393.0_none_84ea133fecd87835,MicrosoftSkypeForBusiness2016Win64.xml,2891
.\Windows\WinSxS\amd64_microsoft-windows-a..gement-uevtemplates_31bf3856ad364e35_10.0.14393.0_none_84ea133fecd87835,MicrosoftWordpad.xml,1005
.\Windows\WinSxS\amd64_microsoft-windows-a..gement-uevtemplates_31bf3856ad364e35_10.0.14393.0_none_84ea133fecd87835,NetworkPrinters.xml,2143
.\Windows\WinSxS\amd64_microsoft-windows-a..gement-uevtemplates_31bf3856ad364e35_10.0.14393.0_none_84ea133fecd87835,RoamingCredentialSettings.xml,3417
.\Windows\WinSxS\amd64_microsoft-windows-a..gement-uevtemplates_31bf3856ad364e35_10.0.14393.0_none_84ea133fecd87835,SettingsLocationTemplate.xsd,9708
.\Windows\WinSxS\amd64_microsoft-windows-a..gement-uevtemplates_31bf3856ad364e35_10.0.14393.0_none_84ea133fecd87835,SettingsLocationTemplate2013.xsd,11296
.\Windows\WinSxS\amd64_microsoft-windows-a..gement-uevtemplates_31bf3856ad364e35_10.0.14393.0_none_84ea133fecd87835,SettingsLocationTemplate2013A.xsd,14116
.\Windows\WinSxS\amd64_microsoft-windows-a..gement-uevtemplates_31bf3856ad364e35_10.0.14393.0_none_84ea133fecd87835,ThemeSettings2013.xml,2606
.\Windows\WinSxS\amd64_microsoft-windows-a..gement-uevtemplates_31bf3856ad364e35_10.0.14393.0_none_84ea133fecd87835,VdiState.xml,892
.\Windows\WinSxS\amd64_microsoft-windows-a..gram-data.resources_31bf3856ad364e35_10.0.14393.351_en-us_e71ae71820c4242a,aeinv.mfl,4754
.\Windows\WinSxS\amd64_microsoft-windows-a..grams-adm.resources_31bf3856ad364e35_10.0.14393.0_en-us_2b6480a73d36cab7,AddRemovePrograms.adml,10736
.\Windows\WinSxS\amd64_microsoft-windows-a..iacontrol.resources_31bf3856ad364e35_10.0.14393.0_en-us_245bf4fa7412d17c,Windows.Media.MediaControl.dll.mui,4096
.\Windows\WinSxS\amd64_microsoft-windows-a..iagnostic.resources_31bf3856ad364e35_10.0.14393.0_en-us_07318c82b1f4f6d7,CL_LocalizationData.psd1,3280
.\Windows\WinSxS\amd64_microsoft-windows-a..iagnostic.resources_31bf3856ad364e35_10.0.14393.0_en-us_07318c82b1f4f6d7,DiagPackage.dll.mui,8192
.\Windows\WinSxS\amd64_microsoft-windows-a..iagnostic.resources_31bf3856ad364e35_10.0.14393.0_en-us_14bf43abe037e46e,CL_LocalizationData.psd1,4680
.\Windows\WinSxS\amd64_microsoft-windows-a..iagnostic.resources_31bf3856ad364e35_10.0.14393.0_en-us_14bf43abe037e46e,DiagPackage.dll.mui,3072
.\Windows\WinSxS\amd64_microsoft-windows-a..iagnostic.resources_31bf3856ad364e35_10.0.14393.206_en-us_507eae076a34cb89,CL_LocalizationData.psd1,7282
.\Windows\WinSxS\amd64_microsoft-windows-a..iagnostic.resources_31bf3856ad364e35_10.0.14393.206_en-us_507eae076a34cb89,DiagPackage.dll.mui,11776
.\Windows\WinSxS\amd64_microsoft-windows-a..ience-common-logger_31bf3856ad364e35_10.0.14393.0_none_9ae3b4b6e42df215,aeevts.dll,30208
.\Windows\WinSxS\amd64_microsoft-windows-a..ility-assistant-adm_31bf3856ad364e35_10.0.14393.0_none_4cc7f67464724408,pca.admx,9678
.\Windows\WinSxS\amd64_microsoft-windows-a..ilysafety-extension_31bf3856ad364e35_10.0.14393.0_none_a397cc033e5da3b6,FamilySafetyExt.dll,13824
.\Windows\WinSxS\amd64_microsoft-windows-a..in-native.resources_31bf3856ad364e35_10.0.14393.0_en-us_4c44fa17128206c3,AuditNativeSnapIn.dll.mui,3584
.\Windows\WinSxS\amd64_microsoft-windows-a..in-native.resources_31bf3856ad364e35_10.0.14393.0_en-us_4c44fa17128206c3,AuditPolicyGPInterop.dll.mui,4096
.\Windows\WinSxS\amd64_microsoft-windows-a..in-native.resources_31bf3856ad364e35_10.0.14393.0_en-us_4c44fa17128206c3,auditpolmsg.dll.mui,93696
.\Windows\WinSxS\amd64_microsoft-windows-a..iocorepolicymanager_31bf3856ad364e35_10.0.14393.351_none_82267be3b9601dff,AudioSrvPolicyManager.dll,219648
.\Windows\WinSxS\amd64_microsoft-windows-a..ionmodel-lockscreen_31bf3856ad364e35_10.0.14393.693_none_f2d66bbf05440acc,Windows.ApplicationModel.LockScreen.dll,324608
.\Windows\WinSxS\amd64_microsoft-windows-a..ionmodel-lockscreen_31bf3856ad364e35_10.0.14393.693_none_f2d66bbf05440acc,Windows.ApplicationModel.LockScreen.pri,11432
.\Windows\WinSxS\amd64_microsoft-windows-a..istant-ui.resources_31bf3856ad364e35_10.0.14393.0_en-us_633ca4caeaa82f25,pcaui.dll.mui,10240
.\Windows\WinSxS\amd64_microsoft-windows-a..llservice.resources_31bf3856ad364e35_10.0.14393.0_en-us_8b427d9cb9e3ec8f,AxInstSv.dll.mui,4608
.\Windows\WinSxS\amd64_microsoft-windows-a..llservice.resources_31bf3856ad364e35_10.0.14393.0_en-us_8b427d9cb9e3ec8f,AxInstUI.exe.mui,2560
.\Windows\WinSxS\amd64_microsoft-windows-a..lprovider.resources_31bf3856ad364e35_10.0.14393.0_en-us_1297b0dcbeb78a60,SmartcardCredentialProvider.dll.mui,27648
.\Windows\WinSxS\amd64_microsoft-windows-a..lprovider.resources_31bf3856ad364e35_10.0.14393.0_en-us_27fc7586dc166083,FaceCredentialProvider.dll.mui,9216
.\Windows\WinSxS\amd64_microsoft-windows-a..managerui.resources_31bf3856ad364e35_10.0.14393.0_en-us_71dbcabc2bd8e398,azman.msc,41587
.\Windows\WinSxS\amd64_microsoft-windows-a..managerui.resources_31bf3856ad364e35_10.0.14393.0_en-us_71dbcabc2bd8e398,azroleui.dll.mui,46592
.\Windows\WinSxS\amd64_microsoft-windows-a..mecontrol.resources_31bf3856ad364e35_10.0.14393.0_en-us_0aac637bb75185a8,sndvol.exe.mui,5632
.\Windows\WinSxS\amd64_microsoft-windows-a..mecontrol.resources_31bf3856ad364e35_10.0.14393.0_en-us_0aac637bb75185a8,sndvolsso.dll.mui,5632
.\Windows\WinSxS\amd64_microsoft-windows-a..mitigations-acwinrt_31bf3856ad364e35_10.0.14393.447_none_6a77b1f91e51913b,AcWinRT.dll,32768
.\Windows\WinSxS\amd64_microsoft-windows-a..mmability.resources_31bf3856ad364e35_10.0.14393.0_en-us_1aef5db211188665,Microsoft.AppV.AppvClientComConsumer.resources.dll,22016
.\Windows\WinSxS\amd64_microsoft-windows-a..mmability.resources_31bf3856ad364e35_10.0.14393.0_en-us_1aef5db211188665,Microsoft.AppV.AppVClientPowerShell.resources.dll,8704
.\Windows\WinSxS\amd64_microsoft-windows-a..mmability.resources_31bf3856ad364e35_10.0.14393.0_en-us_1aef5db211188665,Microsoft.AppV.AppVClientWmi.resources.dll,4096
.\Windows\WinSxS\amd64_microsoft-windows-a..modernappmanagement_31bf3856ad364e35_10.0.14393.479_none_e8d7af71cf3b877a,EnterpriseModernAppManagementDDF.xml,33984
.\Windows\WinSxS\amd64_microsoft-windows-a..modernappmanagement_31bf3856ad364e35_10.0.14393.479_none_e8d7af71cf3b877a,EnterpriseModernAppMgmtCSP.dll,163840
.\Windows\WinSxS\amd64_microsoft-windows-a..nadapters.resources_31bf3856ad364e35_10.0.14393.0_en-us_cd057e27ddb0555d,FaceRecognitionEngineAdapter.dll.mui,3072
.\Windows\WinSxS\amd64_microsoft-windows-a..nadapters.resources_31bf3856ad364e35_10.0.14393.0_en-us_cd057e27ddb0555d,FaceRecognitionSensorAdapter.dll.mui,3072
.\Windows\WinSxS\amd64_microsoft-windows-a..nagement-appvclient_31bf3856ad364e35_10.0.14393.594_none_061369ff663ad6a2,AppVCatalog.dll,571744
.\Windows\WinSxS\amd64_microsoft-windows-a..nagement-appvclient_31bf3856ad364e35_10.0.14393.594_none_061369ff663ad6a2,AppVDllSurrogate.exe,190816
.\Windows\WinSxS\amd64_microsoft-windows-a..nagement-appvclient_31bf3856ad364e35_10.0.14393.594_none_061369ff663ad6a2,AppVEntStreamingManager.dll,813408
.\Windows\WinSxS\amd64_microsoft-windows-a..nagement-appvclient_31bf3856ad364e35_10.0.14393.594_none_061369ff663ad6a2,AppVEntSubsystemController.dll,1400160
.\Windows\WinSxS\amd64_microsoft-windows-a..nagement-appvclient_31bf3856ad364e35_10.0.14393.594_none_061369ff663ad6a2,AppVEntVirtualization.dll,704352
.\Windows\WinSxS\amd64_microsoft-windows-a..nagement-appvclient_31bf3856ad364e35_10.0.14393.594_none_061369ff663ad6a2,appvetwclientres.dll,129024
.\Windows\WinSxS\amd64_microsoft-windows-a..nagement-appvclient_31bf3856ad364e35_10.0.14393.594_none_061369ff663ad6a2,appvetwstreamingux.dll,13824
.\Windows\WinSxS\amd64_microsoft-windows-a..nagement-appvclient_31bf3856ad364e35_10.0.14393.594_none_061369ff663ad6a2,AppVFileSystemMetadata.dll,268128
.\Windows\WinSxS\amd64_microsoft-windows-a..nagement-appvclient_31bf3856ad364e35_10.0.14393.594_none_061369ff663ad6a2,AppVIntegration.dll,1669984
.\Windows\WinSxS\amd64_microsoft-windows-a..nagement-appvclient_31bf3856ad364e35_10.0.14393.594_none_061369ff663ad6a2,AppVManifest.dll,992096
.\Windows\WinSxS\amd64_microsoft-windows-a..nagement-appvclient_31bf3856ad364e35_10.0.14393.594_none_061369ff663ad6a2,AppVNice.exe,178528
.\Windows\WinSxS\amd64_microsoft-windows-a..nagement-appvclient_31bf3856ad364e35_10.0.14393.594_none_061369ff663ad6a2,AppVOrchestration.dll,752992
.\Windows\WinSxS\amd64_microsoft-windows-a..nagement-appvclient_31bf3856ad364e35_10.0.14393.594_none_061369ff663ad6a2,AppVPolicy.dll,1054048
.\Windows\WinSxS\amd64_microsoft-windows-a..nagement-appvclient_31bf3856ad364e35_10.0.14393.594_none_061369ff663ad6a2,AppVPublishing.dll,696160
.\Windows\WinSxS\amd64_microsoft-windows-a..nagement-appvclient_31bf3856ad364e35_10.0.14393.594_none_061369ff663ad6a2,AppVReporting.dll,779616
.\Windows\WinSxS\amd64_microsoft-windows-a..nagement-appvclient_31bf3856ad364e35_10.0.14393.594_none_061369ff663ad6a2,AppVScripting.dll,406368
.\Windows\WinSxS\amd64_microsoft-windows-a..nagement-appvclient_31bf3856ad364e35_10.0.14393.594_none_061369ff663ad6a2,AppVShNotify.exe,241504
.\Windows\WinSxS\amd64_microsoft-windows-a..nagement-appvclient_31bf3856ad364e35_10.0.14393.594_none_061369ff663ad6a2,AppVStreamingUX.dll,202592
.\Windows\WinSxS\amd64_microsoft-windows-a..nagement-appvclient_31bf3856ad364e35_10.0.14393.594_none_061369ff663ad6a2,AppVStreamingUX.exe,291680
.\Windows\WinSxS\amd64_microsoft-windows-a..nagement-appvclient_31bf3856ad364e35_10.0.14393.594_none_061369ff663ad6a2,AppVStreamingUX.exe.config,191
.\Windows\WinSxS\amd64_microsoft-windows-a..nagement-appvclient_31bf3856ad364e35_10.0.14393.594_none_061369ff663ad6a2,AppVStreamMap.dll,236384
.\Windows\WinSxS\amd64_microsoft-windows-a..nagement-appvclient_31bf3856ad364e35_10.0.14393.594_none_061369ff663ad6a2,OfficeIntegrator.ps1,4968
.\Windows\WinSxS\amd64_microsoft-windows-a..nagement-appvclient_31bf3856ad364e35_10.0.14393.594_none_061369ff663ad6a2,ScriptRunner.exe,21856
.\Windows\WinSxS\amd64_microsoft-windows-a..nagement-appvclient_31bf3856ad364e35_10.0.14393.594_none_061369ff663ad6a2,SyncAppvPublishingServer.exe,75104
.\Windows\WinSxS\amd64_microsoft-windows-a..nagement-appvclient_31bf3856ad364e35_10.0.14393.594_none_061369ff663ad6a2,SyncAppvPublishingServer.vbs,1720
.\Windows\WinSxS\amd64_microsoft-windows-a..nagement-appvclient_31bf3856ad364e35_10.0.14393.594_none_061369ff663ad6a2,TransportDSA.dll,513376
.\Windows\WinSxS\amd64_microsoft-windows-a..nagement-appvsystem_31bf3856ad364e35_10.0.14393.594_none_82bb16f616cb9fb4,AppVClient.exe,822624
.\Windows\WinSxS\amd64_microsoft-windows-a..nagement-appvsystem_31bf3856ad364e35_10.0.14393.594_none_82bb16f616cb9fb4,AppVStrm.sys,127328
.\Windows\WinSxS\amd64_microsoft-windows-a..nagement-appvsystem_31bf3856ad364e35_10.0.14393.594_none_82bb16f616cb9fb4,AppvVemgr.sys,157024
.\Windows\WinSxS\amd64_microsoft-windows-a..nagement-appvsystem_31bf3856ad364e35_10.0.14393.594_none_82bb16f616cb9fb4,AppvVfs.sys,141152
.\Windows\WinSxS\amd64_microsoft-windows-a..nagement-uevservice_31bf3856ad364e35_10.0.14393.0_none_ab1895ce40e91517,AgentService.exe,1227264
.\Windows\WinSxS\amd64_microsoft-windows-a..nagement-uevservice_31bf3856ad364e35_10.0.14393.0_none_ab1895ce40e91517,Microsoft.Uev.AgentDriverEvents.dll,13824
.\Windows\WinSxS\amd64_microsoft-windows-a..nagement-uevservice_31bf3856ad364e35_10.0.14393.0_none_ab1895ce40e91517,UevAgentDriver.sys,40288
.\Windows\WinSxS\amd64_microsoft-windows-a..nager-adm.resources_31bf3856ad364e35_10.0.14393.0_en-us_1f433d2abc96bf89,AppxPackageManager.adml,5087
.\Windows\WinSxS\amd64_microsoft-windows-a..nager-adm.resources_31bf3856ad364e35_10.0.14393.0_en-us_7d6e2b91644ee22d,AttachmentManager.adml,9845
.\Windows\WinSxS\amd64_microsoft-windows-a..nce-tools.resources_31bf3856ad364e35_10.0.14393.0_en-us_4771604b8085278b,acppage.dll.mui,7680
.\Windows\WinSxS\amd64_microsoft-windows-a..ncredentialprovider_31bf3856ad364e35_10.0.14393.576_none_a4b3fa90c0e3b0f2,@WindowsHelloFaceToastIcon.png,20792
.\Windows\WinSxS\amd64_microsoft-windows-a..ncredentialprovider_31bf3856ad364e35_10.0.14393.576_none_a4b3fa90c0e3b0f2,facecredentialprovider.dll,411136
.\Windows\WinSxS\amd64_microsoft-windows-a..nprovider.resources_31bf3856ad364e35_10.0.14393.0_en-us_ec209c294437676e,replprov.dll.mui,3072
.\Windows\WinSxS\amd64_microsoft-windows-a..nprovider.resources_31bf3856ad364e35_10.0.14393.0_en-us_ec209c294437676e,replprov.mfl,44
.\Windows\WinSxS\amd64_microsoft-windows-a..nt-client.resources_31bf3856ad364e35_10.0.14393.0_en-us_fb7f734fd57a2099,AppXDeploymentClient.dll.mui,10240
.\Windows\WinSxS\amd64_microsoft-windows-a..nt-server.resources_31bf3856ad364e35_10.0.14393.0_en-us_aee46c5ae1ebcd43,AppXDeploymentServer.dll.mui,156672
.\Windows\WinSxS\amd64_microsoft-windows-a..nt-uevwow.resources_31bf3856ad364e35_10.0.14393.0_en-us_69582a8db7960b2c,Microsoft.Uev.AppAgent.dll.mui,4096
.\Windows\WinSxS\amd64_microsoft-windows-a..ntscontrol.appxmain_31bf3856ad364e35_10.0.14393.187_none_c7d729a2dc0184ea,AccountsControlHost.exe,695136
.\Windows\WinSxS\amd64_microsoft-windows-a..ntscontrol.appxmain_31bf3856ad364e35_10.0.14393.187_none_c7d729a2dc0184ea,AccountsControlUI.dll,3858944
.\Windows\WinSxS\amd64_microsoft-windows-a..ntscontrol.appxmain_31bf3856ad364e35_10.0.14393.187_none_c7d729a2dc0184ea,Logo.Theme-Dark_Scale-100.png,1993
.\Windows\WinSxS\amd64_microsoft-windows-a..ntscontrol.appxmain_31bf3856ad364e35_10.0.14393.187_none_c7d729a2dc0184ea,Logo.Theme-Light_Scale-100.png,1694
.\Windows\WinSxS\amd64_microsoft-windows-a..ntscontrol.appxmain_31bf3856ad364e35_10.0.14393.187_none_c7d729a2dc0184ea,resources.pri,248304
.\Windows\WinSxS\amd64_microsoft-windows-a..ntscontrol.appxmain_31bf3856ad364e35_10.0.14393.187_none_c7d729a2dc0184ea,SmallLogo.Theme-Dark_Scale-100.png,444
.\Windows\WinSxS\amd64_microsoft-windows-a..ntscontrol.appxmain_31bf3856ad364e35_10.0.14393.187_none_c7d729a2dc0184ea,SmallLogo.Theme-Light_Scale-100.png,435
.\Windows\WinSxS\amd64_microsoft-windows-a..ntscontrol.appxmain_31bf3856ad364e35_10.0.14393.187_none_c7d729a2dc0184ea,SplashScreen.Theme-Dark_Scale-100.png,4474
.\Windows\WinSxS\amd64_microsoft-windows-a..ntscontrol.appxmain_31bf3856ad364e35_10.0.14393.187_none_c7d729a2dc0184ea,SplashScreen.Theme-Dark_Scale-140.png,6521
.\Windows\WinSxS\amd64_microsoft-windows-a..ntscontrol.appxmain_31bf3856ad364e35_10.0.14393.187_none_c7d729a2dc0184ea,SplashScreen.Theme-Dark_Scale-180.png,10115
.\Windows\WinSxS\amd64_microsoft-windows-a..ntscontrol.appxmain_31bf3856ad364e35_10.0.14393.187_none_c7d729a2dc0184ea,SplashScreen.Theme-Light_Scale-100.png,18632
.\Windows\WinSxS\amd64_microsoft-windows-a..ntscontrol.appxmain_31bf3856ad364e35_10.0.14393.187_none_c7d729a2dc0184ea,SplashScreen.Theme-Light_Scale-140.png,20446
.\Windows\WinSxS\amd64_microsoft-windows-a..ntscontrol.appxmain_31bf3856ad364e35_10.0.14393.187_none_c7d729a2dc0184ea,SplashScreen.Theme-Light_Scale-180.png,23815
.\Windows\WinSxS\amd64_microsoft-windows-a..ntscontrol.appxmain_31bf3856ad364e35_10.0.14393.187_none_c7d729a2dc0184ea,StoreLogo.Theme-Dark_Scale-100.png,624
.\Windows\WinSxS\amd64_microsoft-windows-a..ntscontrol.appxmain_31bf3856ad364e35_10.0.14393.187_none_c7d729a2dc0184ea,StoreLogo.Theme-Light_Scale-100.png,576
.\Windows\WinSxS\amd64_microsoft-windows-a..o-mmecore-wdm-audio_31bf3856ad364e35_10.0.14393.0_none_77c2b7a1fc64c46e,wdmaud.drv,233472
.\Windows\WinSxS\amd64_microsoft-windows-a..o-mmecore-winmmbase_31bf3856ad364e35_10.0.14393.0_none_49c097177616dcea,winmm.dll,124552
.\Windows\WinSxS\amd64_microsoft-windows-a..o-mmecore-winmmbase_31bf3856ad364e35_10.0.14393.0_none_49c097177616dcea,winmmbase.dll,164264
.\Windows\WinSxS\amd64_microsoft-windows-a..ockscreen.resources_31bf3856ad364e35_10.0.14393.0_en-us_9f6be2073bc8a94d,Windows.ApplicationModel.LockScreen.en-US.pri,1152
.\Windows\WinSxS\amd64_microsoft-windows-a..oldertool.resources_31bf3856ad364e35_10.0.14393.0_en-us_40c4c1e0b1105c5a,rshx32.dll.mui,10240
.\Windows\WinSxS\amd64_microsoft-windows-a..olicy-snapin-native_31bf3856ad364e35_10.0.14393.0_none_6cdff205469276a8,AuditNativeSnapIn.dll,223232
.\Windows\WinSxS\amd64_microsoft-windows-a..olicy-snapin-native_31bf3856ad364e35_10.0.14393.0_none_6cdff205469276a8,AuditPolicyGPInterop.dll,73728
.\Windows\WinSxS\amd64_microsoft-windows-a..olicy-snapin-native_31bf3856ad364e35_10.0.14393.0_none_6cdff205469276a8,auditpolmsg.dll,95744
.\Windows\WinSxS\amd64_microsoft-windows-a..ompat-adm.resources_31bf3856ad364e35_10.0.14393.0_en-us_e8f033806166972e,AppCompat.adml,10118
.\Windows\WinSxS\amd64_microsoft-windows-a..on-authui-component_31bf3856ad364e35_10.0.14393.447_none_16b14c5eadc057bd,authui.dll,881664
.\Windows\WinSxS\amd64_microsoft-windows-a..on-experience-tools_31bf3856ad364e35_10.0.14393.0_none_c23e927ebf24b818,acppage.dll,54784
.\Windows\WinSxS\amd64_microsoft-windows-a..on-logger.resources_31bf3856ad364e35_10.0.14393.0_en-us_c70cb4573eeb8d04,aeevts.dll.mui,18432
.\Windows\WinSxS\amd64_microsoft-windows-a..on-wizard.resources_31bf3856ad364e35_10.0.14393.0_en-us_6d4471dedd488571,dsuiwiz.dll.mui,3290
.\Windows\WinSxS\amd64_microsoft-windows-a..one-updater-service_31bf3856ad364e35_10.0.14393.187_none_fb60dd5b040eb4f3,tzautoupdate.dat,697230
.\Windows\WinSxS\amd64_microsoft-windows-a..one-updater-service_31bf3856ad364e35_10.0.14393.187_none_fb60dd5b040eb4f3,tzautoupdate.dll,95232
.\Windows\WinSxS\amd64_microsoft-windows-a..orecodecs.resources_31bf3856ad364e35_10.0.14393.0_en-us_7190ea24d96cb034,imaadp32.acm.mui,4096
