ParentPath,FileName,FileSize
.\Windows\WinSxS\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.19041.3745_none_7ded3f327ca60a41,updateagent.dll,2801008
.\Windows\WinSxS\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.19041.3745_none_7ded3f327ca60a41,WcmTypes.xsd,1047
.\Windows\WinSxS\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.19041.3745_none_7ded3f327ca60a41,wcp.dll,3889024
.\Windows\WinSxS\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.19041.3745_none_7ded3f327ca60a41,wdscore.dll,259968
.\Windows\WinSxS\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.19041.3745_none_7ded3f327ca60a41,wrpint.dll,76656
.\Windows\WinSxS\amd64_microsoft-windows-sethc.resources_31bf3856ad364e35_10.0.19041.1_ko-kr_dfbdf63bb6cbaac9,EaseOfAccessDialog.exe.mui,6144
.\Windows\WinSxS\amd64_microsoft-windows-sethc.resources_31bf3856ad364e35_10.0.19041.1_ko-kr_dfbdf63bb6cbaac9,sethc.exe.mui,4608
.\Windows\WinSxS\amd64_microsoft-windows-sethc_31bf3856ad364e35_10.0.19041.3636_none_d757d5bd2a6fc287,EaseOfAccessDialog.exe,125952
.\Windows\WinSxS\amd64_microsoft-windows-sethc_31bf3856ad364e35_10.0.19041.3636_none_d757d5bd2a6fc287,EaseOfAccessDialog.exe.mun,210432
.\Windows\WinSxS\amd64_microsoft-windows-sethc_31bf3856ad364e35_10.0.19041.3636_none_d757d5bd2a6fc287\f,EaseOfAccessDialog.exe,3723
.\Windows\WinSxS\amd64_microsoft-windows-sethc_31bf3856ad364e35_10.0.19041.3636_none_d757d5bd2a6fc287\f,EaseOfAccessDialog.exe.mun,171
.\Windows\WinSxS\amd64_microsoft-windows-sethc_31bf3856ad364e35_10.0.19041.3636_none_d757d5bd2a6fc287\f,sethc.exe,2798
.\Windows\WinSxS\amd64_microsoft-windows-sethc_31bf3856ad364e35_10.0.19041.3636_none_d757d5bd2a6fc287\f,sethc.exe.mun,170
.\Windows\WinSxS\amd64_microsoft-windows-sethc_31bf3856ad364e35_10.0.19041.3636_none_d757d5bd2a6fc287\r,EaseOfAccessDialog.exe,3554
.\Windows\WinSxS\amd64_microsoft-windows-sethc_31bf3856ad364e35_10.0.19041.3636_none_d757d5bd2a6fc287\r,EaseOfAccessDialog.exe.mun,168
.\Windows\WinSxS\amd64_microsoft-windows-sethc_31bf3856ad364e35_10.0.19041.3636_none_d757d5bd2a6fc287\r,sethc.exe,2674
.\Windows\WinSxS\amd64_microsoft-windows-sethc_31bf3856ad364e35_10.0.19041.3636_none_d757d5bd2a6fc287\r,sethc.exe.mun,166
.\Windows\WinSxS\amd64_microsoft-windows-sethc_31bf3856ad364e35_10.0.19041.3636_none_d757d5bd2a6fc287,sethc.exe,107008
.\Windows\WinSxS\amd64_microsoft-windows-sethc_31bf3856ad364e35_10.0.19041.3636_none_d757d5bd2a6fc287,sethc.exe.mun,206848
.\Windows\WinSxS\amd64_microsoft-windows-setnetworklocation_31bf3856ad364e35_10.0.19041.3636_none_83b3a2ca89274135\f,SetNetworkLocation.dll,1216
.\Windows\WinSxS\amd64_microsoft-windows-setnetworklocation_31bf3856ad364e35_10.0.19041.3636_none_83b3a2ca89274135\r,SetNetworkLocation.dll,1088
.\Windows\WinSxS\amd64_microsoft-windows-setnetworklocation_31bf3856ad364e35_10.0.19041.3636_none_83b3a2ca89274135,SetNetworkLocation.dll,30208
.\Windows\WinSxS\amd64_microsoft-windows-setproxycredential_31bf3856ad364e35_10.0.19041.3636_none_df74103e7fa8b2b9\f,SetProxyCredential.dll,1082
.\Windows\WinSxS\amd64_microsoft-windows-setproxycredential_31bf3856ad364e35_10.0.19041.3636_none_df74103e7fa8b2b9\r,SetProxyCredential.dll,974
.\Windows\WinSxS\amd64_microsoft-windows-setproxycredential_31bf3856ad364e35_10.0.19041.3636_none_df74103e7fa8b2b9,SetProxyCredential.dll,36864
.\Windows\WinSxS\amd64_microsoft-windows-settingmonitor_31bf3856ad364e35_10.0.19041.3693_none_e21ef7a6b9d40d55\f,SettingMonitor.dll,6503
.\Windows\WinSxS\amd64_microsoft-windows-settingmonitor_31bf3856ad364e35_10.0.19041.3693_none_e21ef7a6b9d40d55\r,SettingMonitor.dll,5820
.\Windows\WinSxS\amd64_microsoft-windows-settingmonitor_31bf3856ad364e35_10.0.19041.3693_none_e21ef7a6b9d40d55,SettingMonitor.dll,167424
.\Windows\WinSxS\amd64_microsoft-windows-settingsync-azure_31bf3856ad364e35_10.0.19041.3693_none_5876b97579116ba8,AzureSettingSyncProvider.dll,1952256
.\Windows\WinSxS\amd64_microsoft-windows-settingsync-azure_31bf3856ad364e35_10.0.19041.3693_none_5876b97579116ba8\f,AzureSettingSyncProvider.dll,99036
.\Windows\WinSxS\amd64_microsoft-windows-settingsync-azure_31bf3856ad364e35_10.0.19041.3693_none_5876b97579116ba8\r,AzureSettingSyncProvider.dll,98443
.\Windows\WinSxS\amd64_microsoft-windows-settingsync-onedrive_31bf3856ad364e35_10.0.19041.3693_none_43eb132cf69c307d\f,OneDriveSettingSyncProvider.dll,19202
.\Windows\WinSxS\amd64_microsoft-windows-settingsync-onedrive_31bf3856ad364e35_10.0.19041.3693_none_43eb132cf69c307d,OneDriveSettingSyncProvider.dll,709632
.\Windows\WinSxS\amd64_microsoft-windows-settingsync-onedrive_31bf3856ad364e35_10.0.19041.3693_none_43eb132cf69c307d\r,OneDriveSettingSyncProvider.dll,18414
.\Windows\WinSxS\amd64_microsoft-windows-settingsync.resources_31bf3856ad364e35_10.0.19041.1_en-us_15f2d6b6a0b9448f,SettingSync.dll.mui,5120
.\Windows\WinSxS\amd64_microsoft-windows-settingsync_31bf3856ad364e35_10.0.19041.3636_none_05b25551af897367\f,SettingSync.dll,46453
.\Windows\WinSxS\amd64_microsoft-windows-settingsync_31bf3856ad364e35_10.0.19041.3636_none_05b25551af897367\r,SettingSync.dll,46115
.\Windows\WinSxS\amd64_microsoft-windows-settingsync_31bf3856ad364e35_10.0.19041.3636_none_05b25551af897367,SettingSync.dll,715264
.\Windows\WinSxS\amd64_microsoft-windows-settingsynccore_31bf3856ad364e35_10.0.19041.3693_none_ee104414dc967003\f,SettingSyncCore.dll,46802
.\Windows\WinSxS\amd64_microsoft-windows-settingsynccore_31bf3856ad364e35_10.0.19041.3693_none_ee104414dc967003\r,SettingSyncCore.dll,45598
.\Windows\WinSxS\amd64_microsoft-windows-settingsynccore_31bf3856ad364e35_10.0.19041.3693_none_ee104414dc967003,SettingSyncCore.dll,1129472
.\Windows\WinSxS\amd64_microsoft-windows-settingsynchost_31bf3856ad364e35_10.0.19041.3693_none_f4810962d8785942\f,SettingSyncHost.exe,27306
.\Windows\WinSxS\amd64_microsoft-windows-settingsynchost_31bf3856ad364e35_10.0.19041.3693_none_f4810962d8785942\r,SettingSyncHost.exe,25185
.\Windows\WinSxS\amd64_microsoft-windows-settingsynchost_31bf3856ad364e35_10.0.19041.3693_none_f4810962d8785942,SettingSyncHost.exe,971120
.\Windows\WinSxS\amd64_microsoft-windows-setup-adm.resources_31bf3856ad364e35_10.0.19041.1_ko-kr_f45ef01b58ab4a32,Setup.adml,2162
.\Windows\WinSxS\amd64_microsoft-windows-setup-adm_31bf3856ad364e35_10.0.19041.1_none_34e8e6a92151141b,Setup.admx,1588
.\Windows\WinSxS\amd64_microsoft-windows-setup-cleanup-task_31bf3856ad364e35_10.0.19041.3636_none_b74a84d8f89bb47a\f,SetupCleanupTask.dll,13775
.\Windows\WinSxS\amd64_microsoft-windows-setup-cleanup-task_31bf3856ad364e35_10.0.19041.3636_none_b74a84d8f89bb47a\r,SetupCleanupTask.dll,11587
.\Windows\WinSxS\amd64_microsoft-windows-setup-cleanup-task_31bf3856ad364e35_10.0.19041.3636_none_b74a84d8f89bb47a,SetupCleanupTask.dll,327168
.\Windows\WinSxS\amd64_microsoft-windows-setup-cleanup_31bf3856ad364e35_10.0.19041.3636_none_ce2db460dc9e1126\f,setupcln.dll,7814
.\Windows\WinSxS\amd64_microsoft-windows-setup-cleanup_31bf3856ad364e35_10.0.19041.3636_none_ce2db460dc9e1126\r,setupcln.dll,5036
.\Windows\WinSxS\amd64_microsoft-windows-setup-cleanup_31bf3856ad364e35_10.0.19041.3636_none_ce2db460dc9e1126,setupcln.dll,209408
.\Windows\WinSxS\amd64_microsoft-windows-setup-component_31bf3856ad364e35_10.0.19041.3693_none_a6ca5b26629107f4,audit.exe,107008
.\Windows\WinSxS\amd64_microsoft-windows-setup-component_31bf3856ad364e35_10.0.19041.3693_none_a6ca5b26629107f4,AuditShD.exe,31744
.\Windows\WinSxS\amd64_microsoft-windows-setup-component_31bf3856ad364e35_10.0.19041.3693_none_a6ca5b26629107f4,diagER.dll,55264
.\Windows\WinSxS\amd64_microsoft-windows-setup-component_31bf3856ad364e35_10.0.19041.3693_none_a6ca5b26629107f4,diagnostic.dll,179160
.\Windows\WinSxS\amd64_microsoft-windows-setup-component_31bf3856ad364e35_10.0.19041.3693_none_a6ca5b26629107f4\f,audit.exe,2022
.\Windows\WinSxS\amd64_microsoft-windows-setup-component_31bf3856ad364e35_10.0.19041.3693_none_a6ca5b26629107f4\f,AuditShD.exe,1047
.\Windows\WinSxS\amd64_microsoft-windows-setup-component_31bf3856ad364e35_10.0.19041.3693_none_a6ca5b26629107f4\f,diagER.dll,5523
.\Windows\WinSxS\amd64_microsoft-windows-setup-component_31bf3856ad364e35_10.0.19041.3693_none_a6ca5b26629107f4\f,diagnostic.dll,6171
.\Windows\WinSxS\amd64_microsoft-windows-setup-component_31bf3856ad364e35_10.0.19041.3693_none_a6ca5b26629107f4\f,Setup.exe,9335
.\Windows\WinSxS\amd64_microsoft-windows-setup-component_31bf3856ad364e35_10.0.19041.3693_none_a6ca5b26629107f4\f,spprgrss.dll,5221
.\Windows\WinSxS\amd64_microsoft-windows-setup-component_31bf3856ad364e35_10.0.19041.3693_none_a6ca5b26629107f4\f,unbcl.dll,40097
.\Windows\WinSxS\amd64_microsoft-windows-setup-component_31bf3856ad364e35_10.0.19041.3693_none_a6ca5b26629107f4\f,W32UIImg.dll,4820
.\Windows\WinSxS\amd64_microsoft-windows-setup-component_31bf3856ad364e35_10.0.19041.3693_none_a6ca5b26629107f4\f,W32UIRes.dll,4776
.\Windows\WinSxS\amd64_microsoft-windows-setup-component_31bf3856ad364e35_10.0.19041.3693_none_a6ca5b26629107f4\f,wdsutil.dll,11720
.\Windows\WinSxS\amd64_microsoft-windows-setup-component_31bf3856ad364e35_10.0.19041.3693_none_a6ca5b26629107f4\f,win32ui.dll,18483
.\Windows\WinSxS\amd64_microsoft-windows-setup-component_31bf3856ad364e35_10.0.19041.3693_none_a6ca5b26629107f4\f,WinLGDep.dll,873
.\Windows\WinSxS\amd64_microsoft-windows-setup-component_31bf3856ad364e35_10.0.19041.3693_none_a6ca5b26629107f4\f,winsetup.dll,72509
.\Windows\WinSxS\amd64_microsoft-windows-setup-component_31bf3856ad364e35_10.0.19041.3693_none_a6ca5b26629107f4\r,audit.exe,1793
.\Windows\WinSxS\amd64_microsoft-windows-setup-component_31bf3856ad364e35_10.0.19041.3693_none_a6ca5b26629107f4\r,AuditShD.exe,984
.\Windows\WinSxS\amd64_microsoft-windows-setup-component_31bf3856ad364e35_10.0.19041.3693_none_a6ca5b26629107f4\r,diagER.dll,4244
.\Windows\WinSxS\amd64_microsoft-windows-setup-component_31bf3856ad364e35_10.0.19041.3693_none_a6ca5b26629107f4\r,diagnostic.dll,4896
.\Windows\WinSxS\amd64_microsoft-windows-setup-component_31bf3856ad364e35_10.0.19041.3693_none_a6ca5b26629107f4\r,Setup.exe,6773
.\Windows\WinSxS\amd64_microsoft-windows-setup-component_31bf3856ad364e35_10.0.19041.3693_none_a6ca5b26629107f4\r,spprgrss.dll,3930
.\Windows\WinSxS\amd64_microsoft-windows-setup-component_31bf3856ad364e35_10.0.19041.3693_none_a6ca5b26629107f4\r,unbcl.dll,38058
.\Windows\WinSxS\amd64_microsoft-windows-setup-component_31bf3856ad364e35_10.0.19041.3693_none_a6ca5b26629107f4\r,W32UIImg.dll,3718
.\Windows\WinSxS\amd64_microsoft-windows-setup-component_31bf3856ad364e35_10.0.19041.3693_none_a6ca5b26629107f4\r,W32UIRes.dll,3681
.\Windows\WinSxS\amd64_microsoft-windows-setup-component_31bf3856ad364e35_10.0.19041.3693_none_a6ca5b26629107f4\r,wdsutil.dll,10356
.\Windows\WinSxS\amd64_microsoft-windows-setup-component_31bf3856ad364e35_10.0.19041.3693_none_a6ca5b26629107f4\r,win32ui.dll,16623
.\Windows\WinSxS\amd64_microsoft-windows-setup-component_31bf3856ad364e35_10.0.19041.3693_none_a6ca5b26629107f4\r,WinLGDep.dll,794
.\Windows\WinSxS\amd64_microsoft-windows-setup-component_31bf3856ad364e35_10.0.19041.3693_none_a6ca5b26629107f4\r,winsetup.dll,61144
.\Windows\WinSxS\amd64_microsoft-windows-setup-component_31bf3856ad364e35_10.0.19041.3693_none_a6ca5b26629107f4,Setup.exe,294256
.\Windows\WinSxS\amd64_microsoft-windows-setup-component_31bf3856ad364e35_10.0.19041.3693_none_a6ca5b26629107f4,spprgrss.dll,61936
.\Windows\WinSxS\amd64_microsoft-windows-setup-component_31bf3856ad364e35_10.0.19041.3693_none_a6ca5b26629107f4,unbcl.dll,1099120
.\Windows\WinSxS\amd64_microsoft-windows-setup-component_31bf3856ad364e35_10.0.19041.3693_none_a6ca5b26629107f4,W32UIImg.dll,2898800
.\Windows\WinSxS\amd64_microsoft-windows-setup-component_31bf3856ad364e35_10.0.19041.3693_none_a6ca5b26629107f4,W32UIRes.dll,213376
.\Windows\WinSxS\amd64_microsoft-windows-setup-component_31bf3856ad364e35_10.0.19041.3693_none_a6ca5b26629107f4,wdsutil.dll,305008
.\Windows\WinSxS\amd64_microsoft-windows-setup-component_31bf3856ad364e35_10.0.19041.3693_none_a6ca5b26629107f4,win32ui.dll,667008
.\Windows\WinSxS\amd64_microsoft-windows-setup-component_31bf3856ad364e35_10.0.19041.3693_none_a6ca5b26629107f4,WinLGDep.dll,736768
.\Windows\WinSxS\amd64_microsoft-windows-setup-component_31bf3856ad364e35_10.0.19041.3693_none_a6ca5b26629107f4,winsetup.dll,3701616
.\Windows\WinSxS\amd64_microsoft-windows-setup-events_31bf3856ad364e35_10.0.19041.1_none_0757c56fb730ee50,setupetw.dll,20792
.\Windows\WinSxS\amd64_microsoft-windows-setup-mbr2gpt_31bf3856ad364e35_10.0.19041.3636_none_6b49851d73418906\f,MBR2GPT.EXE,13253
.\Windows\WinSxS\amd64_microsoft-windows-setup-mbr2gpt_31bf3856ad364e35_10.0.19041.3636_none_6b49851d73418906,MBR2GPT.EXE,1166336
.\Windows\WinSxS\amd64_microsoft-windows-setup-mbr2gpt_31bf3856ad364e35_10.0.19041.3636_none_6b49851d73418906\r,MBR2GPT.EXE,9935
.\Windows\WinSxS\amd64_microsoft-windows-setup-unattend_31bf3856ad364e35_10.0.19041.1_none_4ba5f79215148956,unattend.dll,207160
.\Windows\WinSxS\amd64_microsoft-windows-setupapi.resources_31bf3856ad364e35_10.0.19041.1_ko-kr_f28bffc1c676847d,setupapi.dll.mui,30720
.\Windows\WinSxS\amd64_microsoft-windows-setupapi_31bf3856ad364e35_10.0.19041.3636_none_a98cf0747b924e8b\f,setupapi.dll,51915
.\Windows\WinSxS\amd64_microsoft-windows-setupapi_31bf3856ad364e35_10.0.19041.3636_none_a98cf0747b924e8b\f,wowreg32.exe,503
.\Windows\WinSxS\amd64_microsoft-windows-setupapi_31bf3856ad364e35_10.0.19041.3636_none_a98cf0747b924e8b\r,setupapi.dll,35672
.\Windows\WinSxS\amd64_microsoft-windows-setupapi_31bf3856ad364e35_10.0.19041.3636_none_a98cf0747b924e8b\r,wowreg32.exe,468
.\Windows\WinSxS\amd64_microsoft-windows-setupapi_31bf3856ad364e35_10.0.19041.3636_none_a98cf0747b924e8b,setupapi.dll,4674872
.\Windows\WinSxS\amd64_microsoft-windows-setupapi_31bf3856ad364e35_10.0.19041.3636_none_a98cf0747b924e8b,setupapi.mof,3689
.\Windows\WinSxS\amd64_microsoft-windows-setupapi_31bf3856ad364e35_10.0.19041.3636_none_a98cf0747b924e8b,wowreg32.exe,17920
.\Windows\WinSxS\amd64_microsoft-windows-setupcl-library_31bf3856ad364e35_10.0.19041.3636_none_3297489450b4178c\f,setupcl.dll,16080
.\Windows\WinSxS\amd64_microsoft-windows-setupcl-library_31bf3856ad364e35_10.0.19041.3636_none_3297489450b4178c\r,setupcl.dll,7331
.\Windows\WinSxS\amd64_microsoft-windows-setupcl-library_31bf3856ad364e35_10.0.19041.3636_none_3297489450b4178c,setupcl.dll,157656
.\Windows\WinSxS\amd64_microsoft-windows-setupcl.resources_31bf3856ad364e35_10.0.19041.1_ko-kr_227a13c1360c3162,setupcl.exe.mui,2560
.\Windows\WinSxS\amd64_microsoft-windows-setupcl_31bf3856ad364e35_10.0.19041.3636_none_cd469c97a09c620a\f,setupcl.exe,291
.\Windows\WinSxS\amd64_microsoft-windows-setupcl_31bf3856ad364e35_10.0.19041.3636_none_cd469c97a09c620a\r,setupcl.exe,289
.\Windows\WinSxS\amd64_microsoft-windows-setupcl_31bf3856ad364e35_10.0.19041.3636_none_cd469c97a09c620a,setupcl.exe,10240
.\Windows\WinSxS\amd64_microsoft-windows-setx.resources_31bf3856ad364e35_10.0.19041.1_en-us_776ca6037730ffa4,setx.exe.mui,20992
.\Windows\WinSxS\amd64_microsoft-windows-setx.resources_31bf3856ad364e35_10.0.19041.1_ko-kr_49a6caef26e7c61a,setx.exe.mui,15872
.\Windows\WinSxS\amd64_microsoft-windows-setx_31bf3856ad364e35_10.0.19041.1_none_6267e352b86de969,setx.exe,58368
.\Windows\WinSxS\amd64_microsoft-windows-sfc_31bf3856ad364e35_10.0.19041.3636_none_1bcd5a10118619ae\f,sfc.dll,4965
.\Windows\WinSxS\amd64_microsoft-windows-sfc_31bf3856ad364e35_10.0.19041.3636_none_1bcd5a10118619ae\f,sfc_os.dll,9484
.\Windows\WinSxS\amd64_microsoft-windows-sfc_31bf3856ad364e35_10.0.19041.3636_none_1bcd5a10118619ae\r,sfc.dll,4040
.\Windows\WinSxS\amd64_microsoft-windows-sfc_31bf3856ad364e35_10.0.19041.3636_none_1bcd5a10118619ae\r,sfc_os.dll,5427
.\Windows\WinSxS\amd64_microsoft-windows-sfc_31bf3856ad364e35_10.0.19041.3636_none_1bcd5a10118619ae,sfc.dll,12864
.\Windows\WinSxS\amd64_microsoft-windows-sfc_31bf3856ad364e35_10.0.19041.3636_none_1bcd5a10118619ae,sfc_os.dll,63680
.\Windows\WinSxS\amd64_microsoft-windows-shacct-profile_31bf3856ad364e35_10.0.19041.3636_none_1edb8dc183ef90fc\f,shacctprofile.dll,960
.\Windows\WinSxS\amd64_microsoft-windows-shacct-profile_31bf3856ad364e35_10.0.19041.3636_none_1edb8dc183ef90fc\r,shacctprofile.dll,903
.\Windows\WinSxS\amd64_microsoft-windows-shacct-profile_31bf3856ad364e35_10.0.19041.3636_none_1edb8dc183ef90fc,shacctprofile.dll,72704
.\Windows\WinSxS\amd64_microsoft-windows-shacct_31bf3856ad364e35_10.0.19041.3636_none_3a99ca6dd6c9c058\f,shacct.dll,1921
.\Windows\WinSxS\amd64_microsoft-windows-shacct_31bf3856ad364e35_10.0.19041.3636_none_3a99ca6dd6c9c058\r,shacct.dll,1855
.\Windows\WinSxS\amd64_microsoft-windows-shacct_31bf3856ad364e35_10.0.19041.3636_none_3a99ca6dd6c9c058,shacct.dll,145408
.\Windows\WinSxS\amd64_microsoft-windows-shadowcopywmiprovider_31bf3856ad364e35_10.0.19041.1_none_662e1f00e15cf7f6,vss.mof,60468
.\Windows\WinSxS\amd64_microsoft-windows-shadowcopywmiprovider_31bf3856ad364e35_10.0.19041.1_none_662e1f00e15cf7f6,vsswmi.dll,153600
.\Windows\WinSxS\amd64_microsoft-windows-sharedaccess.resources_31bf3856ad364e35_10.0.19041.1_ko-kr_372fcfe06acab365,ipnathlp.dll.mui,13824
.\Windows\WinSxS\amd64_microsoft-windows-sharedaccess_31bf3856ad364e35_10.0.19041.3803_none_794c990bfeb35b97,cmnicfg.xml,5868
.\Windows\WinSxS\amd64_microsoft-windows-sharedaccess_31bf3856ad364e35_10.0.19041.3803_none_794c990bfeb35b97\f,icsunattend.exe,384
.\Windows\WinSxS\amd64_microsoft-windows-sharedaccess_31bf3856ad364e35_10.0.19041.3803_none_794c990bfeb35b97\f,ipnathlp.dll,13248
.\Windows\WinSxS\amd64_microsoft-windows-sharedaccess_31bf3856ad364e35_10.0.19041.3803_none_794c990bfeb35b97,icsunattend.exe,15872
.\Windows\WinSxS\amd64_microsoft-windows-sharedaccess_31bf3856ad364e35_10.0.19041.3803_none_794c990bfeb35b97,ipcfg.xml,13451
.\Windows\WinSxS\amd64_microsoft-windows-sharedaccess_31bf3856ad364e35_10.0.19041.3803_none_794c990bfeb35b97,ipnathlp.dll,654848
.\Windows\WinSxS\amd64_microsoft-windows-sharedaccess_31bf3856ad364e35_10.0.19041.3803_none_794c990bfeb35b97,osinfo.xml,780
.\Windows\WinSxS\amd64_microsoft-windows-sharedaccess_31bf3856ad364e35_10.0.19041.3803_none_794c990bfeb35b97,potscfg.xml,2612
.\Windows\WinSxS\amd64_microsoft-windows-sharedaccess_31bf3856ad364e35_10.0.19041.3803_none_794c990bfeb35b97,pppcfg.xml,14434
.\Windows\WinSxS\amd64_microsoft-windows-sharedaccess_31bf3856ad364e35_10.0.19041.3803_none_794c990bfeb35b97\r,icsunattend.exe,362
.\Windows\WinSxS\amd64_microsoft-windows-sharedaccess_31bf3856ad364e35_10.0.19041.3803_none_794c990bfeb35b97\r,ipnathlp.dll,8937
.\Windows\WinSxS\amd64_microsoft-windows-sharedfolders-adm_31bf3856ad364e35_10.0.19041.1_none_096bb4dc0d5d63a0,SharedFolders.admx,1634
.\Windows\WinSxS\amd64_microsoft-windows-sharedfoldersui_31bf3856ad364e35_10.0.19041.3636_none_2cb4cb9be6df2714\f,filemgmt.dll,18703
.\Windows\WinSxS\amd64_microsoft-windows-sharedfoldersui_31bf3856ad364e35_10.0.19041.3636_none_2cb4cb9be6df2714,filemgmt.dll,410624
.\Windows\WinSxS\amd64_microsoft-windows-sharedfoldersui_31bf3856ad364e35_10.0.19041.3636_none_2cb4cb9be6df2714,filemgmt.dll.mun,177152
.\Windows\WinSxS\amd64_microsoft-windows-sharedfoldersui_31bf3856ad364e35_10.0.19041.3636_none_2cb4cb9be6df2714,fsmgmt.msc,144909
.\Windows\WinSxS\amd64_microsoft-windows-sharedfoldersui_31bf3856ad364e35_10.0.19041.3636_none_2cb4cb9be6df2714\r,filemgmt.dll,17987
.\Windows\WinSxS\amd64_microsoft-windows-sharedfoldersui_31bf3856ad364e35_10.0.19041.3636_none_2cb4cb9be6df2714,shrpubw.exe,60928
.\Windows\WinSxS\amd64_microsoft-windows-sharedfoldersui_31bf3856ad364e35_10.0.19041.3636_none_2cb4cb9be6df2714,shrpubw.exe.mun,349696
.\Windows\WinSxS\amd64_microsoft-windows-sharedpc-sharedpccsp_31bf3856ad364e35_10.0.19041.3636_none_e39cac3212512cf7\f,SharedPCCSP.dll,4540
.\Windows\WinSxS\amd64_microsoft-windows-sharedpc-sharedpccsp_31bf3856ad364e35_10.0.19041.3636_none_e39cac3212512cf7\r,SharedPCCSP.dll,4608
.\Windows\WinSxS\amd64_microsoft-windows-sharedpc-sharedpccsp_31bf3856ad364e35_10.0.19041.3636_none_e39cac3212512cf7,SharedPCCSP.dll,158208
.\Windows\WinSxS\amd64_microsoft-windows-sharedrealitysvc_31bf3856ad364e35_10.0.19041.3636_none_18ca3da4f7d79f19\f,SharedRealitySvc.dll,7131
.\Windows\WinSxS\amd64_microsoft-windows-sharedrealitysvc_31bf3856ad364e35_10.0.19041.3636_none_18ca3da4f7d79f19\r,SharedRealitySvc.dll,6998
.\Windows\WinSxS\amd64_microsoft-windows-sharedrealitysvc_31bf3856ad364e35_10.0.19041.3636_none_18ca3da4f7d79f19,SharedRealitySvc.dll,307200
.\Windows\WinSxS\amd64_microsoft-windows-shcore.resources_31bf3856ad364e35_10.0.19041.1_ko-kr_5a060638fd9b83d8,SHCore.dll.mui,2560
.\Windows\WinSxS\amd64_microsoft-windows-shcore_31bf3856ad364e35_10.0.19041.3636_none_3b0b73c7d68a145c\f,SHCore.dll,63553
.\Windows\WinSxS\amd64_microsoft-windows-shcore_31bf3856ad364e35_10.0.19041.3636_none_3b0b73c7d68a145c\r,SHCore.dll,66550
.\Windows\WinSxS\amd64_microsoft-windows-shcore_31bf3856ad364e35_10.0.19041.3636_none_3b0b73c7d68a145c,SHCore.dll,701040
.\Windows\WinSxS\amd64_microsoft-windows-shdocvw.resources_31bf3856ad364e35_10.0.19041.1_ko-kr_4fedf3f6a94feb94,shdocvw.dll.mui,9216
.\Windows\WinSxS\amd64_microsoft-windows-shdocvw_31bf3856ad364e35_10.0.19041.3636_none_5c0c8448c13aa206\f,shdocvw.dll,5170
.\Windows\WinSxS\amd64_microsoft-windows-shdocvw_31bf3856ad364e35_10.0.19041.3636_none_5c0c8448c13aa206\r,shdocvw.dll,4832
.\Windows\WinSxS\amd64_microsoft-windows-shdocvw_31bf3856ad364e35_10.0.19041.3636_none_5c0c8448c13aa206,shdocvw.dll,246272
.\Windows\WinSxS\amd64_microsoft-windows-shell-acccursors_31bf3856ad364e35_10.0.19041.1_none_9a6291031bb04388,aero_link_i.cur,8774
.\Windows\WinSxS\amd64_microsoft-windows-shell-acccursors_31bf3856ad364e35_10.0.19041.1_none_9a6291031bb04388,aero_link_il.cur,8774
.\Windows\WinSxS\amd64_microsoft-windows-shell-acccursors_31bf3856ad364e35_10.0.19041.1_none_9a6291031bb04388,aero_link_im.cur,8774
.\Windows\WinSxS\amd64_microsoft-windows-shell-acccursors_31bf3856ad364e35_10.0.19041.1_none_9a6291031bb04388,arrow_i.cur,8774
.\Windows\WinSxS\amd64_microsoft-windows-shell-acccursors_31bf3856ad364e35_10.0.19041.1_none_9a6291031bb04388,arrow_il.cur,8774
.\Windows\WinSxS\amd64_microsoft-windows-shell-acccursors_31bf3856ad364e35_10.0.19041.1_none_9a6291031bb04388,arrow_im.cur,8774
.\Windows\WinSxS\amd64_microsoft-windows-shell-acccursors_31bf3856ad364e35_10.0.19041.1_none_9a6291031bb04388,arrow_l.cur,8774
.\Windows\WinSxS\amd64_microsoft-windows-shell-acccursors_31bf3856ad364e35_10.0.19041.1_none_9a6291031bb04388,arrow_m.cur,8774
.\Windows\WinSxS\amd64_microsoft-windows-shell-acccursors_31bf3856ad364e35_10.0.19041.1_none_9a6291031bb04388,arrow_r.cur,8774
.\Windows\WinSxS\amd64_microsoft-windows-shell-acccursors_31bf3856ad364e35_10.0.19041.1_none_9a6291031bb04388,arrow_rl.cur,8774
.\Windows\WinSxS\amd64_microsoft-windows-shell-acccursors_31bf3856ad364e35_10.0.19041.1_none_9a6291031bb04388,arrow_rm.cur,8774
.\Windows\WinSxS\amd64_microsoft-windows-shell-acccursors_31bf3856ad364e35_10.0.19041.1_none_9a6291031bb04388,beam_i.cur,8774
.\Windows\WinSxS\amd64_microsoft-windows-shell-acccursors_31bf3856ad364e35_10.0.19041.1_none_9a6291031bb04388,beam_il.cur,8774
.\Windows\WinSxS\amd64_microsoft-windows-shell-acccursors_31bf3856ad364e35_10.0.19041.1_none_9a6291031bb04388,beam_im.cur,8774
